lat,lon,cloud_cover
13.5,-130.5,0.77
14.5,-130.5,0.79
15.5,-130.5,0.82
16.5,-130.5,0.84
17.5,-130.5,0.84
18.5,-130.5,0.91
19.5,-130.5,0.88
20.5,-130.5,0.87
21.5,-130.5,0.79
22.5,-130.5,0.76
23.5,-130.5,0.73
24.5,-130.5,0.8
25.5,-130.5,0.75
26.5,-130.5,0.7
27.5,-130.5,0.68
28.5,-130.5,0.73
29.5,-130.5,0.78
30.5,-130.5,0.82
31.5,-130.5,0.84
32.5,-130.5,0.83
33.5,-130.5,0.85
34.5,-130.5,0.81
35.5,-130.5,0.79
36.5,-130.5,0.79
37.5,-130.5,0.7
38.5,-130.5,0.7
39.5,-130.5,0.66
40.5,-130.5,0.66
41.5,-130.5,0.74
42.5,-130.5,0.72
43.5,-130.5,0.71
44.5,-130.5,0.72
45.5,-130.5,0.81
46.5,-130.5,0.79
47.5,-130.5,0.83
48.5,-130.5,0.8
49.5,-130.5,0.81
50.5,-130.5,0.83
13.5,-129.5,0.76
14.5,-129.5,0.84
15.5,-129.5,0.75
16.5,-129.5,0.82
17.5,-129.5,0.86
18.5,-129.5,0.89
19.5,-129.5,0.9
20.5,-129.5,0.85
21.5,-129.5,0.78
22.5,-129.5,0.74
23.5,-129.5,0.8
24.5,-129.5,0.73
25.5,-129.5,0.76
26.5,-129.5,0.73
27.5,-129.5,0.7
28.5,-129.5,0.68
29.5,-129.5,0.76
30.5,-129.5,0.81
31.5,-129.5,0.79
32.5,-129.5,0.79
33.5,-129.5,0.77
34.5,-129.5,0.8
35.5,-129.5,0.82
36.5,-129.5,0.81
37.5,-129.5,0.71
38.5,-129.5,0.71
39.5,-129.5,0.7
40.5,-129.5,0.71
41.5,-129.5,0.75
42.5,-129.5,0.73
43.5,-129.5,0.74
44.5,-129.5,0.76
45.5,-129.5,0.83
46.5,-129.5,0.8
47.5,-129.5,0.77
48.5,-129.5,0.82
49.5,-129.5,0.84
50.5,-129.5,0.84
13.5,-128.5,0.78
14.5,-128.5,0.82
15.5,-128.5,0.8
16.5,-128.5,0.8
17.5,-128.5,0.86
18.5,-128.5,0.94
19.5,-128.5,0.93
20.5,-128.5,0.89
21.5,-128.5,0.88
22.5,-128.5,0.8
23.5,-128.5,0.81
24.5,-128.5,0.72
25.5,-128.5,0.72
26.5,-128.5,0.74
27.5,-128.5,0.72
28.5,-128.5,0.73
29.5,-128.5,0.77
30.5,-128.5,0.78
31.5,-128.5,0.79
32.5,-128.5,0.81
33.5,-128.5,0.73
34.5,-128.5,0.74
35.5,-128.5,0.76
36.5,-128.5,0.75
37.5,-128.5,0.72
38.5,-128.5,0.64
39.5,-128.5,0.69
40.5,-128.5,0.71
41.5,-128.5,0.76
42.5,-128.5,0.75
43.5,-128.5,0.75
44.5,-128.5,0.79
45.5,-128.5,0.85
46.5,-128.5,0.83
47.5,-128.5,0.77
48.5,-128.5,0.83
49.5,-128.5,0.84
50.5,-128.5,0.81
13.5,-127.5,0.79
14.5,-127.5,0.78
15.5,-127.5,0.81
16.5,-127.5,0.81
17.5,-127.5,0.83
18.5,-127.5,0.92
19.5,-127.5,0.98
20.5,-127.5,0.91
21.5,-127.5,0.91
22.5,-127.5,0.82
23.5,-127.5,0.83
24.5,-127.5,0.82
25.5,-127.5,0.76
26.5,-127.5,0.76
27.5,-127.5,0.77
28.5,-127.5,0.8
29.5,-127.5,0.8
30.5,-127.5,0.78
31.5,-127.5,0.77
32.5,-127.5,0.82
33.5,-127.5,0.8
34.5,-127.5,0.74
35.5,-127.5,0.68
36.5,-127.5,0.72
37.5,-127.5,0.75
38.5,-127.5,0.69
39.5,-127.5,0.69
40.5,-127.5,0.69
41.5,-127.5,0.73
42.5,-127.5,0.76
43.5,-127.5,0.77
44.5,-127.5,0.82
45.5,-127.5,0.87
46.5,-127.5,0.82
47.5,-127.5,0.79
48.5,-127.5,0.78
49.5,-127.5,0.79
50.5,-127.5,0.8
13.5,-126.5,0.8
14.5,-126.5,0.75
15.5,-126.5,0.73
16.5,-126.5,0.84
17.5,-126.5,0.89
18.5,-126.5,0.93
19.5,-126.5,0.97
20.5,-126.5,0.97
21.5,-126.5,0.9
22.5,-126.5,0.79
23.5,-126.5,0.85
24.5,-126.5,0.83
25.5,-126.5,0.74
26.5,-126.5,0.79
27.5,-126.5,0.77
28.5,-126.5,0.82
29.5,-126.5,0.75
30.5,-126.5,0.72
31.5,-126.5,0.73
32.5,-126.5,0.73
33.5,-126.5,0.69
34.5,-126.5,0.72
35.5,-126.5,0.69
36.5,-126.5,0.66
37.5,-126.5,0.71
38.5,-126.5,0.66
39.5,-126.5,0.64
40.5,-126.5,0.71
41.5,-126.5,0.73
42.5,-126.5,0.79
43.5,-126.5,0.76
44.5,-126.5,0.75
45.5,-126.5,0.76
46.5,-126.5,0.79
47.5,-126.5,0.79
48.5,-126.5,0.82
49.5,-126.5,0.76
50.5,-126.5,0.78
13.5,-125.5,0.8
14.5,-125.5,0.76
15.5,-125.5,0.76
16.5,-125.5,0.84
17.5,-125.5,0.92
18.5,-125.5,0.91
19.5,-125.5,0.97
20.5,-125.5,0.95
21.5,-125.5,0.88
22.5,-125.5,0.82
23.5,-125.5,0.86
24.5,-125.5,0.83
25.5,-125.5,0.74
26.5,-125.5,0.77
27.5,-125.5,0.75
28.5,-125.5,0.78
29.5,-125.5,0.73
30.5,-125.5,0.7
31.5,-125.5,0.7
32.5,-125.5,0.68
33.5,-125.5,0.7
34.5,-125.5,0.71
35.5,-125.5,0.7
36.5,-125.5,0.65
37.5,-125.5,0.71
38.5,-125.5,0.64
39.5,-125.5,0.65
40.5,-125.5,0.73
41.5,-125.5,0.74
42.5,-125.5,0.79
43.5,-125.5,0.73
44.5,-125.5,0.73
45.5,-125.5,0.76
46.5,-125.5,0.78
47.5,-125.5,0.79
48.5,-125.5,0.77
49.5,-125.5,0.73
50.5,-125.5,0.75
13.5,-124.5,0.84
14.5,-124.5,0.75
15.5,-124.5,0.78
16.5,-124.5,0.83
17.5,-124.5,0.91
18.5,-124.5,0.95
19.5,-124.5,0.92
20.5,-124.5,0.93
21.5,-124.5,0.85
22.5,-124.5,0.84
23.5,-124.5,0.88
24.5,-124.5,0.79
25.5,-124.5,0.75
26.5,-124.5,0.74
27.5,-124.5,0.72
28.5,-124.5,0.71
29.5,-124.5,0.68
30.5,-124.5,0.67
31.5,-124.5,0.65
32.5,-124.5,0.65
33.5,-124.5,0.65
34.5,-124.5,0.68
35.5,-124.5,0.71
36.5,-124.5,0.7
37.5,-124.5,0.72
38.5,-124.5,0.66
39.5,-124.5,0.59
40.5,-124.5,0.58
41.5,-124.5,0.62
42.5,-124.5,0.64
43.5,-124.5,0.67
44.5,-124.5,0.71
45.5,-124.5,0.76
46.5,-124.5,0.77
47.5,-124.5,0.77
48.5,-124.5,0.75
49.5,-124.5,0.72
50.5,-124.5,0.77
13.5,-123.5,0.91
14.5,-123.5,0.86
15.5,-123.5,0.84
16.5,-123.5,0.84
17.5,-123.5,0.88
18.5,-123.5,0.93
19.5,-123.5,0.88
20.5,-123.5,0.87
21.5,-123.5,0.84
22.5,-123.5,0.87
23.5,-123.5,0.86
24.5,-123.5,0.81
25.5,-123.5,0.76
26.5,-123.5,0.7
27.5,-123.5,0.71
28.5,-123.5,0.69
29.5,-123.5,0.68
30.5,-123.5,0.66
31.5,-123.5,0.62
32.5,-123.5,0.56
33.5,-123.5,0.57
34.5,-123.5,0.66
35.5,-123.5,0.64
36.5,-123.5,0.61
37.5,-123.5,0.62
38.5,-123.5,0.59
39.5,-123.5,0.55
40.5,-123.5,0.56
41.5,-123.5,0.6
42.5,-123.5,0.67
43.5,-123.5,0.8
44.5,-123.5,0.73
45.5,-123.5,0.69
46.5,-123.5,0.71
47.5,-123.5,0.75
48.5,-123.5,0.71
49.5,-123.5,0.76
50.5,-123.5,0.74
13.5,-122.5,0.9
14.5,-122.5,0.88
15.5,-122.5,0.86
16.5,-122.5,0.87
17.5,-122.5,0.86
18.5,-122.5,0.91
19.5,-122.5,0.85
20.5,-122.5,0.89
21.5,-122.5,0.83
22.5,-122.5,0.88
23.5,-122.5,0.85
24.5,-122.5,0.79
25.5,-122.5,0.74
26.5,-122.5,0.71
27.5,-122.5,0.69
28.5,-122.5,0.67
29.5,-122.5,0.64
30.5,-122.5,0.65
31.5,-122.5,0.58
32.5,-122.5,0.54
33.5,-122.5,0.55
34.5,-122.5,0.61
35.5,-122.5,0.59
36.5,-122.5,0.56
37.5,-122.5,0.53
38.5,-122.5,0.54
39.5,-122.5,0.53
40.5,-122.5,0.55
41.5,-122.5,0.6
42.5,-122.5,0.69
43.5,-122.5,0.79
44.5,-122.5,0.73
45.5,-122.5,0.7
46.5,-122.5,0.7
47.5,-122.5,0.65
48.5,-122.5,0.73
49.5,-122.5,0.8
50.5,-122.5,0.77
13.5,-121.5,0.82
14.5,-121.5,0.87
15.5,-121.5,0.88
16.5,-121.5,0.84
17.5,-121.5,0.81
18.5,-121.5,0.89
19.5,-121.5,0.94
20.5,-121.5,0.85
21.5,-121.5,0.84
22.5,-121.5,0.82
23.5,-121.5,0.76
24.5,-121.5,0.67
25.5,-121.5,0.66
26.5,-121.5,0.65
27.5,-121.5,0.64
28.5,-121.5,0.61
29.5,-121.5,0.63
30.5,-121.5,0.58
31.5,-121.5,0.57
32.5,-121.5,0.52
33.5,-121.5,0.53
34.5,-121.5,0.54
35.5,-121.5,0.49
36.5,-121.5,0.48
37.5,-121.5,0.47
38.5,-121.5,0.5
39.5,-121.5,0.51
40.5,-121.5,0.61
41.5,-121.5,0.6
42.5,-121.5,0.6
43.5,-121.5,0.63
44.5,-121.5,0.63
45.5,-121.5,0.65
46.5,-121.5,0.72
47.5,-121.5,0.76
48.5,-121.5,0.82
49.5,-121.5,0.8
50.5,-121.5,0.78
13.5,-120.5,0.83
14.5,-120.5,0.85
15.5,-120.5,0.88
16.5,-120.5,0.82
17.5,-120.5,0.84
18.5,-120.5,0.88
19.5,-120.5,0.92
20.5,-120.5,0.9
21.5,-120.5,0.84
22.5,-120.5,0.82
23.5,-120.5,0.75
24.5,-120.5,0.65
25.5,-120.5,0.67
26.5,-120.5,0.62
27.5,-120.5,0.61
28.5,-120.5,0.55
29.5,-120.5,0.58
30.5,-120.5,0.57
31.5,-120.5,0.51
32.5,-120.5,0.48
33.5,-120.5,0.47
34.5,-120.5,0.42
35.5,-120.5,0.44
36.5,-120.5,0.46
37.5,-120.5,0.45
38.5,-120.5,0.52
39.5,-120.5,0.56
40.5,-120.5,0.55
41.5,-120.5,0.68
42.5,-120.5,0.68
43.5,-120.5,0.63
44.5,-120.5,0.64
45.5,-120.5,0.54
46.5,-120.5,0.53
47.5,-120.5,0.6
48.5,-120.5,0.77
49.5,-120.5,0.78
50.5,-120.5,0.78
13.5,-119.5,0.77
14.5,-119.5,0.88
15.5,-119.5,0.85
16.5,-119.5,0.8
17.5,-119.5,0.85
18.5,-119.5,0.87
19.5,-119.5,0.89
20.5,-119.5,0.89
21.5,-119.5,0.84
22.5,-119.5,0.77
23.5,-119.5,0.74
24.5,-119.5,0.67
25.5,-119.5,0.62
26.5,-119.5,0.56
27.5,-119.5,0.55
28.5,-119.5,0.5
29.5,-119.5,0.55
30.5,-119.5,0.55
31.5,-119.5,0.51
32.5,-119.5,0.46
33.5,-119.5,0.47
34.5,-119.5,0.39
35.5,-119.5,0.46
36.5,-119.5,0.52
37.5,-119.5,0.59
38.5,-119.5,0.61
39.5,-119.5,0.58
40.5,-119.5,0.58
41.5,-119.5,0.63
42.5,-119.5,0.66
43.5,-119.5,0.68
44.5,-119.5,0.71
45.5,-119.5,0.6
46.5,-119.5,0.5
47.5,-119.5,0.5
48.5,-119.5,0.68
49.5,-119.5,0.73
50.5,-119.5,0.77
13.5,-118.5,0.68
14.5,-118.5,0.76
15.5,-118.5,0.84
16.5,-118.5,0.84
17.5,-118.5,0.79
18.5,-118.5,0.89
19.5,-118.5,0.86
20.5,-118.5,0.83
21.5,-118.5,0.79
22.5,-118.5,0.7
23.5,-118.5,0.7
24.5,-118.5,0.64
25.5,-118.5,0.57
26.5,-118.5,0.54
27.5,-118.5,0.5
28.5,-118.5,0.5
29.5,-118.5,0.53
30.5,-118.5,0.54
31.5,-118.5,0.53
32.5,-118.5,0.46
33.5,-118.5,0.42
34.5,-118.5,0.39
35.5,-118.5,0.49
36.5,-118.5,0.56
37.5,-118.5,0.52
38.5,-118.5,0.49
39.5,-118.5,0.54
40.5,-118.5,0.58
41.5,-118.5,0.59
42.5,-118.5,0.65
43.5,-118.5,0.69
44.5,-118.5,0.77
45.5,-118.5,0.74
46.5,-118.5,0.62
47.5,-118.5,0.59
48.5,-118.5,0.67
49.5,-118.5,0.76
50.5,-118.5,0.8
13.5,-117.5,0.73
14.5,-117.5,0.72
15.5,-117.5,0.77
16.5,-117.5,0.86
17.5,-117.5,0.83
18.5,-117.5,0.86
19.5,-117.5,0.84
20.5,-117.5,0.82
21.5,-117.5,0.79
22.5,-117.5,0.71
23.5,-117.5,0.7
24.5,-117.5,0.63
25.5,-117.5,0.56
26.5,-117.5,0.56
27.5,-117.5,0.48
28.5,-117.5,0.46
29.5,-117.5,0.54
30.5,-117.5,0.52
31.5,-117.5,0.57
32.5,-117.5,0.48
33.5,-117.5,0.45
34.5,-117.5,0.31
35.5,-117.5,0.24
36.5,-117.5,0.29
37.5,-117.5,0.36
38.5,-117.5,0.5
39.5,-117.5,0.61
40.5,-117.5,0.6
41.5,-117.5,0.62
42.5,-117.5,0.64
43.5,-117.5,0.67
44.5,-117.5,0.69
45.5,-117.5,0.78
46.5,-117.5,0.7
47.5,-117.5,0.66
48.5,-117.5,0.66
49.5,-117.5,0.73
50.5,-117.5,0.76
13.5,-116.5,0.7
14.5,-116.5,0.75
15.5,-116.5,0.78
16.5,-116.5,0.8
17.5,-116.5,0.79
18.5,-116.5,0.84
19.5,-116.5,0.81
20.5,-116.5,0.8
21.5,-116.5,0.73
22.5,-116.5,0.68
23.5,-116.5,0.64
24.5,-116.5,0.63
25.5,-116.5,0.58
26.5,-116.5,0.53
27.5,-116.5,0.47
28.5,-116.5,0.5
29.5,-116.5,0.5
30.5,-116.5,0.5
31.5,-116.5,0.38
32.5,-116.5,0.36
33.5,-116.5,0.31
34.5,-116.5,0.27
35.5,-116.5,0.23
36.5,-116.5,0.27
37.5,-116.5,0.38
38.5,-116.5,0.53
39.5,-116.5,0.59
40.5,-116.5,0.59
41.5,-116.5,0.68
42.5,-116.5,0.67
43.5,-116.5,0.73
44.5,-116.5,0.7
45.5,-116.5,0.77
46.5,-116.5,0.76
47.5,-116.5,0.77
48.5,-116.5,0.72
49.5,-116.5,0.67
50.5,-116.5,0.71
13.5,-115.5,0.62
14.5,-115.5,0.73
15.5,-115.5,0.79
16.5,-115.5,0.73
17.5,-115.5,0.73
18.5,-115.5,0.81
19.5,-115.5,0.8
20.5,-115.5,0.73
21.5,-115.5,0.65
22.5,-115.5,0.68
23.5,-115.5,0.67
24.5,-115.5,0.63
25.5,-115.5,0.54
26.5,-115.5,0.48
27.5,-115.5,0.52
28.5,-115.5,0.51
29.5,-115.5,0.39
30.5,-115.5,0.22
31.5,-115.5,0.21
32.5,-115.5,0.22
33.5,-115.5,0.24
34.5,-115.5,0.29
35.5,-115.5,0.28
36.5,-115.5,0.31
37.5,-115.5,0.37
38.5,-115.5,0.47
39.5,-115.5,0.58
40.5,-115.5,0.63
41.5,-115.5,0.66
42.5,-115.5,0.66
43.5,-115.5,0.73
44.5,-115.5,0.74
45.5,-115.5,0.8
46.5,-115.5,0.83
47.5,-115.5,0.77
48.5,-115.5,0.69
49.5,-115.5,0.63
50.5,-115.5,0.7
13.5,-114.5,0.64
14.5,-114.5,0.7
15.5,-114.5,0.75
16.5,-114.5,0.76
17.5,-114.5,0.78
18.5,-114.5,0.76
19.5,-114.5,0.77
20.5,-114.5,0.7
21.5,-114.5,0.63
22.5,-114.5,0.62
23.5,-114.5,0.65
24.5,-114.5,0.65
25.5,-114.5,0.61
26.5,-114.5,0.48
27.5,-114.5,0.37
28.5,-114.5,0.42
29.5,-114.5,0.21
30.5,-114.5,0.13
31.5,-114.5,0.18
32.5,-114.5,0.25
33.5,-114.5,0.28
34.5,-114.5,0.29
35.5,-114.5,0.34
36.5,-114.5,0.37
37.5,-114.5,0.39
38.5,-114.5,0.5
39.5,-114.5,0.61
40.5,-114.5,0.6
41.5,-114.5,0.6
42.5,-114.5,0.67
43.5,-114.5,0.7
44.5,-114.5,0.7
45.5,-114.5,0.78
46.5,-114.5,0.79
47.5,-114.5,0.7
48.5,-114.5,0.73
49.5,-114.5,0.69
50.5,-114.5,0.63
13.5,-113.5,0.63
14.5,-113.5,0.67
15.5,-113.5,0.71
16.5,-113.5,0.75
17.5,-113.5,0.72
18.5,-113.5,0.71
19.5,-113.5,0.67
20.5,-113.5,0.64
21.5,-113.5,0.62
22.5,-113.5,0.56
23.5,-113.5,0.55
24.5,-113.5,0.64
25.5,-113.5,0.62
26.5,-113.5,0.36
27.5,-113.5,0.24
28.5,-113.5,0.17
29.5,-113.5,0.15
30.5,-113.5,0.07
31.5,-113.5,0.16
32.5,-113.5,0.23
33.5,-113.5,0.26
34.5,-113.5,0.31
35.5,-113.5,0.41
36.5,-113.5,0.39
37.5,-113.5,0.42
38.5,-113.5,0.49
39.5,-113.5,0.56
40.5,-113.5,0.58
41.5,-113.5,0.63
42.5,-113.5,0.68
43.5,-113.5,0.63
44.5,-113.5,0.7
45.5,-113.5,0.75
46.5,-113.5,0.74
47.5,-113.5,0.72
48.5,-113.5,0.74
49.5,-113.5,0.62
50.5,-113.5,0.6
13.5,-112.5,0.65
14.5,-112.5,0.67
15.5,-112.5,0.72
16.5,-112.5,0.71
17.5,-112.5,0.6
18.5,-112.5,0.56
19.5,-112.5,0.59
20.5,-112.5,0.59
21.5,-112.5,0.64
22.5,-112.5,0.57
23.5,-112.5,0.55
24.5,-112.5,0.62
25.5,-112.5,0.5
26.5,-112.5,0.33
27.5,-112.5,0.24
28.5,-112.5,0.3
29.5,-112.5,0.1
30.5,-112.5,0.03
31.5,-112.5,0.09
32.5,-112.5,0.19
33.5,-112.5,0.26
34.5,-112.5,0.3
35.5,-112.5,0.34
36.5,-112.5,0.36
37.5,-112.5,0.48
38.5,-112.5,0.53
39.5,-112.5,0.55
40.5,-112.5,0.61
41.5,-112.5,0.63
42.5,-112.5,0.7
43.5,-112.5,0.6
44.5,-112.5,0.68
45.5,-112.5,0.68
46.5,-112.5,0.71
47.5,-112.5,0.63
48.5,-112.5,0.66
49.5,-112.5,0.69
50.5,-112.5,0.64
13.5,-111.5,0.58
14.5,-111.5,0.61
15.5,-111.5,0.7
16.5,-111.5,0.68
17.5,-111.5,0.53
18.5,-111.5,0.49
19.5,-111.5,0.58
20.5,-111.5,0.57
21.5,-111.5,0.62
22.5,-111.5,0.6
23.5,-111.5,0.61
24.5,-111.5,0.4
25.5,-111.5,0.28
26.5,-111.5,0.31
27.5,-111.5,0.31
28.5,-111.5,0.18
29.5,-111.5,0.12
30.5,-111.5,0.09
31.5,-111.5,0.08
32.5,-111.5,0.14
33.5,-111.5,0.28
34.5,-111.5,0.33
35.5,-111.5,0.32
36.5,-111.5,0.27
37.5,-111.5,0.36
38.5,-111.5,0.52
39.5,-111.5,0.64
40.5,-111.5,0.65
41.5,-111.5,0.72
42.5,-111.5,0.76
43.5,-111.5,0.73
44.5,-111.5,0.74
45.5,-111.5,0.69
46.5,-111.5,0.69
47.5,-111.5,0.57
48.5,-111.5,0.65
49.5,-111.5,0.66
50.5,-111.5,0.62
13.5,-110.5,0.57
14.5,-110.5,0.65
15.5,-110.5,0.64
16.5,-110.5,0.6
17.5,-110.5,0.51
18.5,-110.5,0.44
19.5,-110.5,0.51
20.5,-110.5,0.58
21.5,-110.5,0.59
22.5,-110.5,0.57
23.5,-110.5,0.46
24.5,-110.5,0.34
25.5,-110.5,0.3
26.5,-110.5,0.3
27.5,-110.5,0.27
28.5,-110.5,0.12
29.5,-110.5,0.15
30.5,-110.5,0.14
31.5,-110.5,0.13
32.5,-110.5,0.15
33.5,-110.5,0.22
34.5,-110.5,0.27
35.5,-110.5,0.29
36.5,-110.5,0.32
37.5,-110.5,0.32
38.5,-110.5,0.46
39.5,-110.5,0.59
40.5,-110.5,0.64
41.5,-110.5,0.66
42.5,-110.5,0.74
43.5,-110.5,0.78
44.5,-110.5,0.75
45.5,-110.5,0.73
46.5,-110.5,0.74
47.5,-110.5,0.65
48.5,-110.5,0.6
49.5,-110.5,0.65
50.5,-110.5,0.54
13.5,-109.5,0.55
14.5,-109.5,0.61
15.5,-109.5,0.61
16.5,-109.5,0.55
17.5,-109.5,0.56
18.5,-109.5,0.43
19.5,-109.5,0.46
20.5,-109.5,0.54
21.5,-109.5,0.53
22.5,-109.5,0.4
23.5,-109.5,0.28
24.5,-109.5,0.4
25.5,-109.5,0.38
26.5,-109.5,0.24
27.5,-109.5,0.18
28.5,-109.5,0.12
29.5,-109.5,0.14
30.5,-109.5,0.16
31.5,-109.5,0.16
32.5,-109.5,0.14
33.5,-109.5,0.19
34.5,-109.5,0.27
35.5,-109.5,0.3
36.5,-109.5,0.32
37.5,-109.5,0.35
38.5,-109.5,0.37
39.5,-109.5,0.53
40.5,-109.5,0.58
41.5,-109.5,0.6
42.5,-109.5,0.64
43.5,-109.5,0.72
44.5,-109.5,0.74
45.5,-109.5,0.73
46.5,-109.5,0.74
47.5,-109.5,0.68
48.5,-109.5,0.64
49.5,-109.5,0.63
50.5,-109.5,0.44
13.5,-108.5,0.54
14.5,-108.5,0.53
15.5,-108.5,0.56
16.5,-108.5,0.51
17.5,-108.5,0.38
18.5,-108.5,0.39
19.5,-108.5,0.36
20.5,-108.5,0.38
21.5,-108.5,0.45
22.5,-108.5,0.45
23.5,-108.5,0.35
24.5,-108.5,0.36
25.5,-108.5,0.32
26.5,-108.5,0.23
27.5,-108.5,0.12
28.5,-108.5,0.11
29.5,-108.5,0.12
30.5,-108.5,0.16
31.5,-108.5,0.11
32.5,-108.5,0.15
33.5,-108.5,0.18
34.5,-108.5,0.21
35.5,-108.5,0.28
36.5,-108.5,0.29
37.5,-108.5,0.41
38.5,-108.5,0.41
39.5,-108.5,0.56
40.5,-108.5,0.56
41.5,-108.5,0.56
42.5,-108.5,0.55
43.5,-108.5,0.6
44.5,-108.5,0.63
45.5,-108.5,0.75
46.5,-108.5,0.72
47.5,-108.5,0.67
48.5,-108.5,0.65
49.5,-108.5,0.55
50.5,-108.5,0.45
13.5,-107.5,0.44
14.5,-107.5,0.49
15.5,-107.5,0.44
16.5,-107.5,0.45
17.5,-107.5,0.35
18.5,-107.5,0.31
19.5,-107.5,0.29
20.5,-107.5,0.38
21.5,-107.5,0.39
22.5,-107.5,0.42
23.5,-107.5,0.4
24.5,-107.5,0.31
25.5,-107.5,0.25
26.5,-107.5,0.2
27.5,-107.5,0.15
28.5,-107.5,0.13
29.5,-107.5,0.12
30.5,-107.5,0.17
31.5,-107.5,0.16
32.5,-107.5,0.16
33.5,-107.5,0.19
34.5,-107.5,0.23
35.5,-107.5,0.27
36.5,-107.5,0.31
37.5,-107.5,0.51
38.5,-107.5,0.49
39.5,-107.5,0.56
40.5,-107.5,0.56
41.5,-107.5,0.56
42.5,-107.5,0.55
43.5,-107.5,0.6
44.5,-107.5,0.68
45.5,-107.5,0.71
46.5,-107.5,0.68
47.5,-107.5,0.64
48.5,-107.5,0.65
49.5,-107.5,0.56
50.5,-107.5,0.48
13.5,-106.5,0.5
14.5,-106.5,0.45
15.5,-106.5,0.43
16.5,-106.5,0.41
17.5,-106.5,0.37
18.5,-106.5,0.22
19.5,-106.5,0.25
20.5,-106.5,0.32
21.5,-106.5,0.35
22.5,-106.5,0.45
23.5,-106.5,0.36
24.5,-106.5,0.22
25.5,-106.5,0.19
26.5,-106.5,0.19
27.5,-106.5,0.19
28.5,-106.5,0.15
29.5,-106.5,0.16
30.5,-106.5,0.16
31.5,-106.5,0.19
32.5,-106.5,0.19
33.5,-106.5,0.17
34.5,-106.5,0.25
35.5,-106.5,0.32
36.5,-106.5,0.4
37.5,-106.5,0.45
38.5,-106.5,0.48
39.5,-106.5,0.53
40.5,-106.5,0.59
41.5,-106.5,0.62
42.5,-106.5,0.54
43.5,-106.5,0.6
44.5,-106.5,0.71
45.5,-106.5,0.68
46.5,-106.5,0.67
47.5,-106.5,0.65
48.5,-106.5,0.57
49.5,-106.5,0.53
50.5,-106.5,0.49
13.5,-105.5,0.44
14.5,-105.5,0.41
15.5,-105.5,0.4
16.5,-105.5,0.41
17.5,-105.5,0.42
18.5,-105.5,0.33
19.5,-105.5,0.33
20.5,-105.5,0.26
21.5,-105.5,0.28
22.5,-105.5,0.31
23.5,-105.5,0.2
24.5,-105.5,0.24
25.5,-105.5,0.23
26.5,-105.5,0.21
27.5,-105.5,0.21
28.5,-105.5,0.14
29.5,-105.5,0.14
30.5,-105.5,0.12
31.5,-105.5,0.2
32.5,-105.5,0.21
33.5,-105.5,0.2
34.5,-105.5,0.19
35.5,-105.5,0.31
36.5,-105.5,0.37
37.5,-105.5,0.38
38.5,-105.5,0.42
39.5,-105.5,0.48
40.5,-105.5,0.58
41.5,-105.5,0.54
42.5,-105.5,0.55
43.5,-105.5,0.54
44.5,-105.5,0.63
45.5,-105.5,0.64
46.5,-105.5,0.63
47.5,-105.5,0.59
48.5,-105.5,0.54
49.5,-105.5,0.48
50.5,-105.5,0.47
13.5,-104.5,0.34
14.5,-104.5,0.34
15.5,-104.5,0.35
16.5,-104.5,0.39
17.5,-104.5,0.43
18.5,-104.5,0.36
19.5,-104.5,0.2
20.5,-104.5,0.11
21.5,-104.5,0.18
22.5,-104.5,0.21
23.5,-104.5,0.25
24.5,-104.5,0.29
25.5,-104.5,0.29
26.5,-104.5,0.17
27.5,-104.5,0.22
28.5,-104.5,0.19
29.5,-104.5,0.15
30.5,-104.5,0.13
31.5,-104.5,0.19
32.5,-104.5,0.22
33.5,-104.5,0.25
34.5,-104.5,0.23
35.5,-104.5,0.26
36.5,-104.5,0.29
37.5,-104.5,0.36
38.5,-104.5,0.32
39.5,-104.5,0.38
40.5,-104.5,0.45
41.5,-104.5,0.52
42.5,-104.5,0.45
43.5,-104.5,0.47
44.5,-104.5,0.62
45.5,-104.5,0.6
46.5,-104.5,0.59
47.5,-104.5,0.57
48.5,-104.5,0.47
49.5,-104.5,0.43
50.5,-104.5,0.49
13.5,-103.5,0.35
14.5,-103.5,0.29
15.5,-103.5,0.28
16.5,-103.5,0.33
17.5,-103.5,0.38
18.5,-103.5,0.27
19.5,-103.5,0.19
20.5,-103.5,0.18
21.5,-103.5,0.17
22.5,-103.5,0.15
23.5,-103.5,0.17
24.5,-103.5,0.19
25.5,-103.5,0.28
26.5,-103.5,0.17
27.5,-103.5,0.19
28.5,-103.5,0.19
29.5,-103.5,0.22
30.5,-103.5,0.22
31.5,-103.5,0.25
32.5,-103.5,0.2
33.5,-103.5,0.27
34.5,-103.5,0.27
35.5,-103.5,0.27
36.5,-103.5,0.29
37.5,-103.5,0.37
38.5,-103.5,0.33
39.5,-103.5,0.36
40.5,-103.5,0.43
41.5,-103.5,0.48
42.5,-103.5,0.48
43.5,-103.5,0.5
44.5,-103.5,0.56
45.5,-103.5,0.52
46.5,-103.5,0.6
47.5,-103.5,0.59
48.5,-103.5,0.48
49.5,-103.5,0.48
50.5,-103.5,0.54
13.5,-102.5,0.43
14.5,-102.5,0.33
15.5,-102.5,0.28
16.5,-102.5,0.28
17.5,-102.5,0.33
18.5,-102.5,0.18
19.5,-102.5,0.17
20.5,-102.5,0.17
21.5,-102.5,0.16
22.5,-102.5,0.19
23.5,-102.5,0.2
