latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
51.75,-64.75,0.63175,0.6910000000000001,0.6000000000000001,0.283,0.862,True
51.75,-64.25,0.6407499999999999,0.683,0.6000000000000001,0.394,0.803,True
51.75,-63.75,0.6112500000000001,0.6695,0.2,0.303,0.803,True
51.75,-63.25,0.67625,0.687,0.6000000000000001,0.457,0.874,True
51.75,-58.75,0.78525,0.799,0.8,0.551,0.992,True
51.75,-58.25,0.7905,0.768,0.6000000000000001,0.63,0.996,True
51.75,-57.75,0.812,0.7855,0.6000000000000001,0.677,1.0,True
51.75,-57.25,0.679,0.6435,0.4,0.429,1.0,True
51.75,-56.75,0.66725,0.5865,0.4,0.496,1.0,True
51.75,-56.25,0.696,0.6950000000000001,0.6000000000000001,0.488,0.906,True
51.75,-55.75,0.66425,0.7144999999999999,0.6000000000000001,0.417,0.811,True
51.75,-55.25,0.6957500000000001,0.7815000000000001,0.6000000000000001,0.421,0.799,True
51.75,-54.75,0.6180000000000001,0.6315,0.2,0.272,0.937,True
51.75,-54.25,0.6972499999999999,0.65,0.6000000000000001,0.646,0.843,True
51.75,-53.75,0.65625,0.6455,0.6000000000000001,0.539,0.795,True
51.25,-95.75,0.70575,0.703,0.4,0.488,0.929,True
51.25,-95.25,0.80225,0.768,0.6000000000000001,0.685,0.988,True
51.25,-94.75,0.7835000000000001,0.764,0.6000000000000001,0.693,0.913,True
51.25,-65.75,0.6495,0.683,0.2,0.358,0.874,True
51.25,-65.25,0.6367499999999999,0.681,0.6000000000000001,0.307,0.878,True
51.25,-64.75,0.7224999999999999,0.7404999999999999,0.8,0.488,0.921,True
51.25,-64.25,0.64175,0.6715,0.2,0.35,0.874,True
51.25,-63.75,0.67225,0.679,0.6000000000000001,0.457,0.874,True
51.25,-63.25,0.6387499999999999,0.673,0.4,0.457,0.752,True
51.25,-62.75,0.6427499999999999,0.6595,0.2,0.382,0.87,True
51.25,-62.25,0.6990000000000001,0.7050000000000001,0.6000000000000001,0.583,0.803,True
51.25,-61.75,0.6977500000000001,0.6990000000000001,0.6000000000000001,0.594,0.799,True
51.25,-59.25,0.76775,0.7755000000000001,0.8,0.559,0.961,True
51.25,-58.75,0.67025,0.6910000000000001,0.4,0.413,0.886,True
51.25,-58.25,0.63975,0.6515,0.2,0.386,0.87,True
51.25,-57.75,0.70475,0.7124999999999999,0.8,0.528,0.866,True
51.25,-57.25,0.71175,0.685,0.6000000000000001,0.591,0.886,True
51.25,-56.75,0.70175,0.6495,0.6000000000000001,0.567,0.941,True
51.25,-56.25,0.69475,0.689,0.4,0.421,0.98,True
51.25,-55.75,0.7172499999999999,0.6945,0.4,0.555,0.925,True
51.25,-55.25,0.8210000000000002,0.9175,0.8,0.516,0.933,True
51.25,-54.75,0.70575,0.7030000000000001,0.6000000000000001,0.437,0.98,True
51.25,-54.25,0.7215,0.7105,0.6000000000000001,0.465,1.0,True
51.25,-53.75,0.69,0.6515,0.6000000000000001,0.52,0.937,True
51.25,-53.25,0.73225,0.7145,0.6000000000000001,0.622,0.878,True
51.25,-52.75,0.65525,0.7045,0.8,0.409,0.803,True
50.75,-123.75,0.742,0.7715000000000001,0.8,0.5,0.925,True
50.75,-123.25,0.7292500000000001,0.6985,0.4,0.52,1.0,True
50.75,-122.75,0.75575,0.7835000000000001,0.8,0.476,0.98,True
50.75,-122.25,0.8215,0.8460000000000001,0.6000000000000001,0.618,0.976,True
50.75,-121.75,0.6122500000000001,0.618,0.4,0.406,0.807,True
50.75,-121.25,0.6465,0.7025,0.6000000000000001,0.303,0.878,True
50.75,-120.75,0.64775,0.6755,0.6000000000000001,0.374,0.866,True
50.75,-120.25,0.6385,0.667,0.6000000000000001,0.413,0.807,True
50.75,-119.75,0.79025,0.8285,0.8,0.555,0.949,True
50.75,-119.25,0.70175,0.7010000000000001,0.6000000000000001,0.433,0.972,True
50.75,-118.75,0.77675,0.7835,0.8,0.583,0.957,True
50.75,-118.25,0.80125,0.7795000000000001,0.6000000000000001,0.654,0.992,True
50.75,-117.75,0.766,0.7265,0.6000000000000001,0.654,0.957,True
50.75,-117.25,0.741,0.728,0.6000000000000001,0.63,0.878,True
50.75,-116.75,0.7815000000000001,0.817,0.8,0.598,0.894,True
50.75,-116.25,0.79725,0.7975,0.6000000000000001,0.685,0.909,True
50.75,-115.75,0.8325,0.8365,0.6000000000000001,0.669,0.988,True
50.75,-115.25,0.8465,0.872,0.8,0.681,0.961,True
50.75,-114.75,0.7969999999999999,0.8029999999999999,0.6000000000000001,0.669,0.913,True
50.75,-114.25,0.7865,0.7935,0.6000000000000001,0.669,0.89,True
50.75,-113.75,0.804,0.8405,0.6000000000000001,0.61,0.925,True
50.75,-113.25,0.74525,0.7364999999999999,0.6000000000000001,0.626,0.882,True
50.75,-112.75,0.6769999999999999,0.736,0.6000000000000001,0.48,0.756,True
50.75,-112.25,0.70775,0.7284999999999999,0.6000000000000001,0.539,0.835,True
50.75,-111.75,0.672,0.6515,0.6000000000000001,0.535,0.85,True
50.75,-111.25,0.672,0.663,0.6000000000000001,0.531,0.831,True
50.75,-110.75,0.694,0.7005,0.6000000000000001,0.469,0.906,True
50.75,-110.25,0.70575,0.7424999999999999,0.6000000000000001,0.555,0.783,True
50.75,-109.75,0.64175,0.677,0.6000000000000001,0.441,0.772,True
50.75,-109.25,0.627,0.628,0.6000000000000001,0.551,0.701,True
50.75,-108.75,0.69875,0.679,0.6000000000000001,0.646,0.791,True
50.75,-108.25,0.691,0.6930000000000001,0.6000000000000001,0.602,0.776,True
50.75,-107.75,0.7222500000000001,0.7615000000000001,0.6000000000000001,0.571,0.795,True
50.75,-107.25,0.68825,0.6755,0.6000000000000001,0.512,0.89,True
50.75,-106.75,0.73125,0.6965,0.6000000000000001,0.638,0.894,True
50.75,-106.25,0.7775000000000001,0.7735000000000001,0.6000000000000001,0.697,0.866,True
50.75,-105.75,0.64975,0.64,0.6000000000000001,0.508,0.811,True
50.75,-105.25,0.64075,0.62,0.4,0.555,0.768,True
50.75,-104.75,0.59825,0.594,0.4,0.52,0.685,True
50.75,-104.25,0.57,0.5905,0.6000000000000001,0.386,0.713,True
50.75,-103.75,0.6112500000000001,0.6655,0.6000000000000001,0.394,0.72,True
50.75,-103.25,0.644,0.6715,0.6000000000000001,0.528,0.705,True
50.75,-102.75,0.57375,0.5845,0.4,0.453,0.673,True
50.75,-102.25,0.5805,0.5825,0.4,0.496,0.661,True
50.75,-101.75,0.6977500000000001,0.6930000000000001,0.6000000000000001,0.551,0.854,True
50.75,-101.25,0.754,0.748,0.6000000000000001,0.713,0.807,True
50.75,-100.75,0.8915,0.9624999999999999,0.8,0.657,0.984,True
50.75,-100.25,0.868,0.9430000000000001,0.8,0.606,0.98,True
50.75,-99.75,0.7905,0.8015,0.6000000000000001,0.602,0.957,True
50.75,-99.25,0.6957500000000001,0.685,0.6000000000000001,0.5,0.913,True
50.75,-98.75,0.6405,0.6475,0.4,0.48,0.787,True
50.75,-98.25,0.66825,0.6395,0.6000000000000001,0.512,0.882,True
50.75,-97.75,0.6142500000000001,0.6200000000000001,0.2,0.374,0.843,True
50.75,-97.25,0.6495000000000001,0.6335,0.6000000000000001,0.425,0.906,True
50.75,-96.75,0.44775,0.543,0.4,0.138,0.567,True
50.75,-96.25,0.6635,0.679,0.6000000000000001,0.524,0.772,True
50.75,-95.75,0.6785,0.6815,0.4,0.512,0.839,True
50.75,-95.25,0.7429999999999999,0.742,0.8,0.563,0.925,True
50.75,-94.75,0.7577499999999999,0.754,0.6000000000000001,0.61,0.913,True
50.75,-94.25,0.77275,0.772,0.6000000000000001,0.634,0.913,True
50.75,-93.75,0.813,0.817,0.6000000000000001,0.701,0.917,True
50.75,-66.25,0.69975,0.738,0.8,0.457,0.866,True
50.75,-65.75,0.6897500000000001,0.685,0.4,0.476,0.913,True
50.75,-65.25,0.7057500000000001,0.7090000000000001,0.6000000000000001,0.484,0.921,True
50.75,-64.75,0.6120000000000001,0.6575,0.2,0.287,0.846,True
50.75,-64.25,0.70575,0.6615,0.6000000000000001,0.598,0.902,True
50.75,-63.75,0.625,0.673,0.6000000000000001,0.406,0.748,True
50.75,-63.25,0.6192500000000001,0.6595,0.6000000000000001,0.398,0.76,True
50.75,-62.75,0.628,0.6695,0.6000000000000001,0.378,0.795,True
50.75,-62.25,0.635,0.6595,0.2,0.319,0.902,True
50.75,-61.75,0.6467499999999999,0.6575,0.2,0.398,0.874,True
50.75,-61.25,0.67925,0.6419999999999999,0.4,0.539,0.894,True
50.75,-60.75,0.7195,0.7344999999999999,0.8,0.555,0.854,True
50.75,-59.25,0.63975,0.677,0.2,0.327,0.878,True
50.75,-58.75,0.69725,0.6795,0.6000000000000001,0.524,0.906,True
50.75,-58.25,0.66925,0.7085,0.8,0.394,0.866,True
50.75,-57.75,0.66925,0.624,0.6000000000000001,0.571,0.858,True
50.75,-57.25,0.6585,0.5845,0.4,0.469,0.996,True
50.75,-56.75,0.68425,0.6715,0.4,0.402,0.992,True
50.75,-56.25,0.73525,0.7324999999999999,0.4,0.5,0.976,True
50.75,-55.75,0.8140000000000001,0.9055,0.8,0.512,0.933,True
50.75,-55.25,0.8180000000000001,0.8505,0.6000000000000001,0.646,0.925,True
50.75,-54.75,0.818,0.9275,0.8,0.441,0.976,True
50.75,-54.25,0.78575,0.772,0.6000000000000001,0.65,0.949,True
50.75,-53.75,0.7915000000000001,0.7444999999999999,0.6000000000000001,0.677,1.0,True
50.75,-53.25,0.742,0.7655000000000001,0.6000000000000001,0.559,0.878,True
50.75,-52.75,0.73025,0.681,0.6000000000000001,0.63,0.929,True
50.75,-52.25,0.7075,0.7145,0.6000000000000001,0.551,0.85,True
50.25,-125.25,0.76675,0.7815,0.4,0.508,0.996,True
50.25,-124.75,0.8177500000000001,0.862,0.4,0.547,1.0,True
50.25,-124.25,0.86925,0.8919999999999999,0.8,0.701,0.992,True
50.25,-123.75,0.798,0.8225,0.8,0.559,0.988,True
50.25,-123.25,0.7695000000000001,0.7695000000000001,0.4,0.539,1.0,True
50.25,-122.75,0.808,0.8425,0.8,0.567,0.98,True
50.25,-122.25,0.815,0.8029999999999999,0.6000000000000001,0.654,1.0,True
50.25,-121.75,0.8574999999999999,0.8999999999999999,0.8,0.665,0.965,True
50.25,-121.25,0.57475,0.624,0.6000000000000001,0.232,0.819,True
50.25,-120.75,0.74625,0.7855,0.8,0.52,0.894,True
50.25,-120.25,0.6585,0.6890000000000001,0.6000000000000001,0.406,0.85,True
50.25,-119.75,0.7795,0.8305,0.8,0.528,0.929,True
50.25,-119.25,0.6517499999999999,0.642,0.6000000000000001,0.441,0.882,True
50.25,-118.75,0.6617500000000001,0.6755,0.4,0.402,0.894,True
50.25,-118.25,0.8039999999999999,0.7929999999999999,0.6000000000000001,0.634,0.996,True
50.25,-117.75,0.74025,0.7030000000000001,0.6000000000000001,0.61,0.945,True
50.25,-117.25,0.75,0.7085,0.6000000000000001,0.583,1.0,True
50.25,-116.75,0.79525,0.7835000000000001,0.6000000000000001,0.614,1.0,True
50.25,-116.25,0.83175,0.8285,0.6000000000000001,0.701,0.969,True
50.25,-115.75,0.809,0.797,0.6000000000000001,0.677,0.965,True
50.25,-115.25,0.8585,0.8665,0.6000000000000001,0.701,1.0,True
50.25,-114.75,0.8562500000000001,0.9015,0.8,0.681,0.941,True
50.25,-114.25,0.7892500000000001,0.7895000000000001,0.6000000000000001,0.728,0.85,True
50.25,-113.75,0.7982499999999999,0.7835000000000001,0.6000000000000001,0.74,0.886,True
50.25,-113.25,0.69975,0.746,0.6000000000000001,0.445,0.862,True
50.25,-112.75,0.684,0.744,0.8,0.366,0.882,True
50.25,-112.25,0.627,0.628,0.6000000000000001,0.331,0.921,True
50.25,-111.75,0.682,0.758,0.6000000000000001,0.291,0.921,True
50.25,-111.25,0.71175,0.7795000000000001,0.6000000000000001,0.461,0.827,True
50.25,-110.75,0.6805,0.7404999999999999,0.6000000000000001,0.406,0.835,True
50.25,-110.25,0.7330000000000001,0.7635000000000001,0.6000000000000001,0.535,0.87,True
50.25,-109.75,0.629,0.6045,0.4,0.441,0.866,True
50.25,-109.25,0.624,0.5925,0.4,0.484,0.827,True
50.25,-108.75,0.65725,0.6395,0.4,0.476,0.874,True
50.25,-108.25,0.63,0.63,0.6000000000000001,0.52,0.74,True
50.25,-107.75,0.66425,0.6415,0.6000000000000001,0.614,0.76,True
50.25,-107.25,0.70375,0.6930000000000001,0.6000000000000001,0.681,0.748,True
50.25,-106.75,0.66525,0.663,0.4,0.52,0.815,True
50.25,-106.25,0.6890000000000001,0.7050000000000001,0.6000000000000001,0.535,0.811,True
50.25,-105.75,0.6535,0.6355,0.6000000000000001,0.583,0.76,True
50.25,-105.25,0.55325,0.5495,0.4,0.441,0.673,True
50.25,-104.75,0.57375,0.5589999999999999,0.4,0.48,0.697,True
50.25,-104.25,0.5785,0.5549999999999999,0.4,0.472,0.732,True
50.25,-103.75,0.5895,0.622,0.6000000000000001,0.346,0.768,True
50.25,-103.25,0.635,0.6695,0.6000000000000001,0.315,0.886,True
50.25,-102.75,0.6035,0.65,0.6000000000000001,0.311,0.803,True
50.25,-102.25,0.60525,0.6555,0.6000000000000001,0.366,0.744,True
50.25,-101.75,0.621,0.677,0.6000000000000001,0.398,0.732,True
50.25,-101.25,0.624,0.626,0.6000000000000001,0.535,0.709,True
50.25,-100.75,0.68125,0.7384999999999999,0.6000000000000001,0.413,0.835,True
50.25,-100.25,0.6655,0.636,0.4,0.512,0.878,True
50.25,-99.75,0.7542500000000001,0.7384999999999999,0.4,0.571,0.969,True
50.25,-99.25,0.62125,0.65,0.6000000000000001,0.39,0.795,True
50.25,-98.75,0.56,0.5255000000000001,0.4,0.5,0.689,True
50.25,-98.25,0.42225000000000007,0.48050000000000004,0.4,0.169,0.559,True
50.25,-97.75,0.5995,0.6065,0.4,0.409,0.776,True
50.25,-97.25,0.5775,0.551,0.4,0.484,0.724,True
50.25,-96.75,0.66225,0.6415,0.4,0.575,0.791,True
50.25,-96.25,0.6572500000000001,0.675,0.6000000000000001,0.559,0.72,True
50.25,-95.75,0.7262500000000001,0.7085,0.6000000000000001,0.579,0.909,True
50.25,-95.25,0.742,0.738,0.8,0.559,0.933,True
50.25,-94.75,0.698,0.6755,0.6000000000000001,0.598,0.843,True
50.25,-94.25,0.69,0.675,0.4,0.457,0.953,True
50.25,-93.75,0.752,0.7755000000000001,0.8,0.508,0.949,True
50.25,-93.25,0.77525,0.8305,0.8,0.531,0.909,True
50.25,-92.75,0.67525,0.6775,0.6000000000000001,0.531,0.815,True
50.25,-92.25,0.687,0.7165,0.6000000000000001,0.543,0.772,True
50.25,-91.75,0.78825,0.8109999999999999,0.6000000000000001,0.673,0.858,True
50.25,-90.75,0.8305,0.862,0.8,0.602,0.996,True
50.25,-90.25,0.8150000000000001,0.8625,0.8,0.547,0.988,True
50.25,-89.75,0.80225,0.88,0.8,0.547,0.902,True
50.25,-66.25,0.67225,0.618,0.4,0.512,0.941,True
50.25,-65.75,0.6357499999999999,0.6105,0.4,0.539,0.783,True
50.25,-65.25,0.69675,0.669,0.6000000000000001,0.61,0.839,True
50.25,-64.75,0.62025,0.626,0.6000000000000001,0.524,0.705,True
50.25,-64.25,0.5945,0.6455,0.6000000000000001,0.39,0.697,True
50.25,-63.75,0.54025,0.604,0.6000000000000001,0.303,0.65,True
50.25,-63.25,0.53725,0.5925,0.6000000000000001,0.303,0.661,True
50.25,-62.75,0.5107499999999999,0.5925,0.6000000000000001,0.22,0.638,True
50.25,-62.25,0.51,0.5495,0.4,0.295,0.646,True
50.25,-61.75,0.506,0.5295,0.6000000000000001,0.252,0.713,True
50.25,-61.25,0.5355,0.5195,0.6000000000000001,0.339,0.764,True
50.25,-60.75,0.62575,0.683,0.6000000000000001,0.346,0.791,True
50.25,-60.25,0.646,0.6755,0.4,0.402,0.831,True
50.25,-59.75,0.7145,0.7795000000000001,0.8,0.409,0.89,True
50.25,-59.25,0.6779999999999999,0.675,0.4,0.516,0.846,True
50.25,-58.75,0.68025,0.6695,0.4,0.504,0.878,True
50.25,-58.25,0.73525,0.7070000000000001,0.6000000000000001,0.551,0.976,True
50.25,-57.75,0.6545,0.575,0.4,0.496,0.972,True
50.25,-57.25,0.6859999999999999,0.6595,0.4,0.425,1.0,True
50.25,-56.75,0.761,0.7875,0.4,0.469,1.0,True
50.25,-56.25,0.7745,0.7795,0.8,0.594,0.945,True
50.25,-55.75,0.8099999999999999,0.8485,0.8,0.602,0.941,True
50.25,-55.25,0.83975,0.9390000000000001,0.8,0.524,0.957,True
50.25,-54.75,0.8474999999999999,0.943,0.8,0.543,0.961,True
50.25,-54.25,0.8119999999999999,0.821,0.8,0.744,0.862,True
50.25,-53.75,0.825,0.8545,0.8,0.693,0.898,True
50.25,-53.25,0.8474999999999999,0.837,0.8,0.732,0.984,True
50.25,-52.75,0.7254999999999999,0.752,0.6000000000000001,0.626,0.772,True
50.25,-52.25,0.693,0.756,0.6000000000000001,0.449,0.811,True
50.25,-51.75,0.7195,0.685,0.6000000000000001,0.618,0.89,True
49.75,-125.75,0.8445,0.8525,0.6000000000000001,0.673,1.0,True
49.75,-125.25,0.76475,0.764,0.4,0.531,1.0,True
49.75,-124.75,0.7895,0.819,0.8,0.528,0.992,True
49.75,-124.25,0.7745,0.791,0.4,0.516,1.0,True
49.75,-123.75,0.87975,0.8895,0.6000000000000001,0.74,1.0,True
49.75,-123.25,0.85925,0.9095,1.0,0.618,1.0,True
49.75,-122.75,0.88675,0.935,1.0,0.677,1.0,True
49.75,-122.25,0.83675,0.88,0.8,0.618,0.969,True
49.75,-121.75,0.8740000000000001,0.868,0.8,0.764,0.996,True
49.75,-121.25,0.886,0.9295,0.8,0.701,0.984,True
49.75,-120.75,0.7382500000000001,0.7775000000000001,0.8,0.504,0.894,True
49.75,-120.25,0.8465,0.882,0.8,0.661,0.961,True
49.75,-119.75,0.6930000000000001,0.7184999999999999,0.8,0.398,0.937,True
49.75,-119.25,0.7215,0.768,0.8,0.492,0.858,True
49.75,-118.75,0.86825,0.9295,0.8,0.63,0.984,True
49.75,-118.25,0.7489999999999999,0.762,0.6000000000000001,0.563,0.909,True
49.75,-117.75,0.79125,0.8069999999999999,0.8,0.579,0.972,True
49.75,-117.25,0.80325,0.839,0.6000000000000001,0.602,0.933,True
49.75,-116.75,0.7695000000000001,0.795,0.8,0.535,0.953,True
49.75,-116.25,0.82275,0.8345,0.6000000000000001,0.642,0.98,True
49.75,-115.75,0.73725,0.6970000000000001,0.6000000000000001,0.61,0.945,True
49.75,-115.25,0.84325,0.8245,0.6000000000000001,0.724,1.0,True
49.75,-114.75,0.803,0.8049999999999999,0.6000000000000001,0.669,0.933,True
49.75,-114.25,0.82375,0.8265,0.6000000000000001,0.772,0.87,True
49.75,-113.75,0.77675,0.774,0.6000000000000001,0.756,0.803,True
49.75,-113.25,0.70275,0.7324999999999999,0.8,0.5,0.846,True
49.75,-112.75,0.66625,0.7010000000000001,0.6000000000000001,0.409,0.854,True
49.75,-112.25,0.6407499999999999,0.7045,0.6000000000000001,0.256,0.898,True
49.75,-111.75,0.6779999999999999,0.728,0.6000000000000001,0.449,0.807,True
49.75,-111.25,0.72725,0.7875,0.8,0.413,0.921,True
49.75,-110.75,0.69575,0.7265,0.8,0.484,0.846,True
49.75,-110.25,0.6525000000000001,0.7065,0.6000000000000001,0.386,0.811,True
49.75,-109.75,0.68125,0.77,0.8,0.346,0.839,True
49.75,-109.25,0.687,0.7184999999999999,0.6000000000000001,0.543,0.768,True
49.75,-108.75,0.6525000000000001,0.638,0.6000000000000001,0.551,0.783,True
49.75,-108.25,0.7050000000000001,0.6795,0.6000000000000001,0.591,0.87,True
49.75,-107.75,0.6642500000000001,0.677,0.4,0.531,0.772,True
49.75,-107.25,0.66125,0.673,0.6000000000000001,0.472,0.827,True
49.75,-106.75,0.5975,0.628,0.6000000000000001,0.39,0.744,True
49.75,-106.25,0.625,0.6339999999999999,0.4,0.425,0.807,True
49.75,-105.75,0.58575,0.6005,0.4,0.445,0.697,True
49.75,-105.25,0.6082500000000001,0.6435,0.6000000000000001,0.461,0.685,True
49.75,-104.75,0.52225,0.531,0.4,0.425,0.602,True
49.75,-104.25,0.56075,0.5625,0.4,0.453,0.665,True
49.75,-103.75,0.5905,0.571,0.4,0.5,0.72,True
49.75,-103.25,0.6100000000000001,0.6140000000000001,0.4,0.413,0.799,True
49.75,-102.75,0.6015,0.579,0.2,0.39,0.858,True
49.75,-102.25,0.691,0.6890000000000001,0.6000000000000001,0.587,0.799,True
49.75,-101.75,0.59825,0.616,0.6000000000000001,0.37,0.791,True
49.75,-101.25,0.5569999999999999,0.5235000000000001,0.4,0.346,0.835,True
49.75,-100.75,0.5237499999999999,0.5295,0.4,0.327,0.709,True
49.75,-100.25,0.41025,0.38749999999999996,0.2,0.26,0.606,True
49.75,-99.75,0.4235,0.4235,0.2,0.276,0.571,True
49.75,-99.25,0.4655,0.4625,0.4,0.311,0.626,True
49.75,-98.75,0.34325,0.354,0.4,0.169,0.496,True
49.75,-98.25,0.45175,0.425,0.2,0.315,0.642,True
49.75,-97.75,0.5619999999999999,0.616,0.6000000000000001,0.299,0.717,True
49.75,-97.25,0.5257499999999999,0.502,0.4,0.327,0.772,True
49.75,-96.75,0.46075,0.4745,0.2,0.217,0.677,True
49.75,-96.25,0.56,0.61,0.6000000000000001,0.323,0.697,True
49.75,-95.75,0.5905,0.632,0.6000000000000001,0.358,0.74,True
49.75,-95.25,0.7075,0.7575000000000001,0.8,0.409,0.906,True
49.75,-94.75,0.74125,0.76,0.8,0.5,0.945,True
49.75,-94.25,0.7747499999999999,0.7895000000000001,0.8,0.575,0.945,True
49.75,-93.75,0.7617500000000001,0.7615000000000001,0.8,0.587,0.937,True
49.75,-93.25,0.7222500000000001,0.6890000000000001,0.4,0.535,0.976,True
49.75,-92.75,0.68875,0.679,0.4,0.421,0.976,True
49.75,-92.25,0.70975,0.7264999999999999,0.8,0.512,0.874,True
49.75,-91.75,0.7412500000000001,0.766,0.8,0.575,0.858,True
49.75,-91.25,0.7885,0.8485,0.8,0.579,0.878,True
49.75,-90.75,0.81975,0.8425,0.8,0.61,0.984,True
49.75,-90.25,0.78475,0.829,0.8,0.575,0.906,True
49.75,-89.75,0.76075,0.8245,0.8,0.398,0.996,True
49.75,-89.25,0.6819999999999999,0.634,0.4,0.488,0.972,True
49.75,-88.75,0.55225,0.5235000000000001,0.4,0.39,0.772,True
49.75,-88.25,0.54325,0.47250000000000003,0.4,0.421,0.807,True
49.75,-87.75,0.80525,0.888,0.8,0.539,0.906,True
49.75,-87.25,0.79425,0.8385,0.6000000000000001,0.606,0.894,True
49.75,-86.75,0.7795,0.8285,0.8,0.583,0.878,True
49.75,-86.25,0.77675,0.823,0.8,0.555,0.906,True
49.75,-85.75,0.69975,0.7124999999999999,0.6000000000000001,0.547,0.827,True
49.75,-85.25,0.7665,0.7889999999999999,0.8,0.571,0.917,True
49.75,-84.75,0.805,0.8425,0.8,0.555,0.98,True
49.75,-84.25,0.77475,0.821,0.8,0.571,0.886,True
49.75,-83.75,0.72525,0.726,0.6000000000000001,0.571,0.878,True
49.75,-83.25,0.7955,0.8585,0.8,0.567,0.898,True
49.75,-82.75,0.6615000000000001,0.6930000000000001,0.6000000000000001,0.555,0.705,True
49.75,-82.25,0.6877500000000001,0.7064999999999999,0.6000000000000001,0.547,0.791,True
49.75,-81.75,0.685,0.6675,0.6000000000000001,0.547,0.858,True
49.75,-81.25,0.6940000000000001,0.6755,0.6000000000000001,0.63,0.795,True
49.75,-80.75,0.6859999999999999,0.6950000000000001,0.6000000000000001,0.476,0.878,True
49.75,-80.25,0.6445,0.6295,0.4,0.543,0.776,True
49.75,-79.75,0.70775,0.7304999999999999,0.8,0.535,0.835,True
49.75,-79.25,0.60525,0.616,0.6000000000000001,0.382,0.807,True
49.75,-78.75,0.70875,0.7344999999999999,0.8,0.492,0.874,True
49.75,-78.25,0.65725,0.606,0.4,0.543,0.874,True
49.75,-77.75,0.7104999999999999,0.748,0.6000000000000001,0.472,0.874,True
49.75,-77.25,0.73125,0.7775000000000001,0.8,0.488,0.882,True
49.75,-76.75,0.6515,0.7244999999999999,0.6000000000000001,0.283,0.874,True
49.75,-76.25,0.7135,0.8185,0.8,0.343,0.874,True
49.75,-75.75,0.66825,0.7889999999999999,0.8,0.217,0.878,True
49.75,-75.25,0.70375,0.7989999999999999,0.8,0.343,0.874,True
49.75,-74.75,0.742,0.8385,0.8,0.437,0.854,True
49.75,-74.25,0.627,0.7225,0.6000000000000001,0.28,0.783,True
49.75,-73.75,0.6725,0.7304999999999999,0.6000000000000001,0.272,0.957,True
49.75,-73.25,0.64975,0.7030000000000001,0.6000000000000001,0.256,0.937,True
49.75,-72.75,0.6739999999999999,0.6555,0.4,0.413,0.972,True
49.75,-72.25,0.80025,0.7855,0.6000000000000001,0.661,0.969,True
49.75,-71.75,0.67925,0.6950000000000001,0.4,0.402,0.925,True
49.75,-71.25,0.74375,0.7869999999999999,0.8,0.472,0.929,True
49.75,-70.75,0.70175,0.762,0.8,0.299,0.984,True
49.75,-70.25,0.74,0.7655000000000001,0.8,0.512,0.917,True
49.75,-69.75,0.6555000000000001,0.622,0.4,0.496,0.882,True
