latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
50.75,-118.75,0.8507,0.888,0.8,0.528,1.0,True
50.75,-118.25,0.8525499999999999,0.882,0.8,0.535,1.0,True
50.75,-117.75,0.8463,0.8895,0.8,0.5,1.0,True
50.75,-117.25,0.81395,0.817,0.8,0.469,1.0,True
50.75,-116.75,0.8169999999999998,0.8095,0.6000000000000001,0.598,1.0,True
50.75,-116.25,0.8336999999999998,0.8385,0.8,0.638,0.996,True
50.75,-115.75,0.86995,0.876,0.8,0.669,1.0,True
50.75,-115.25,0.8689,0.8565,0.8,0.681,1.0,True
50.75,-114.75,0.8182,0.854,0.8,0.634,0.965,True
50.75,-114.25,0.7964999999999999,0.825,0.8,0.508,0.992,True
50.75,-113.75,0.6935,0.683,0.6000000000000001,0.354,0.933,True
50.75,-113.25,0.6832499999999999,0.669,0.6000000000000001,0.244,0.929,True
50.75,-112.75,0.6605999999999999,0.679,0.6000000000000001,0.382,0.921,True
50.75,-112.25,0.6932500000000001,0.744,0.6000000000000001,0.413,0.878,True
50.75,-111.75,0.67245,0.691,0.6000000000000001,0.205,0.909,True
50.75,-111.25,0.6773,0.7204999999999999,0.6000000000000001,0.248,0.988,True
50.75,-110.75,0.67065,0.6990000000000001,0.6000000000000001,0.299,0.929,True
50.75,-110.25,0.6687,0.6635,0.6000000000000001,0.484,0.961,True
50.75,-109.75,0.62555,0.646,0.6000000000000001,0.311,0.874,True
50.75,-109.25,0.6260999999999999,0.624,0.6000000000000001,0.378,0.937,True
50.75,-108.75,0.6396,0.644,0.6000000000000001,0.343,0.854,True
50.75,-108.25,0.63875,0.638,0.6000000000000001,0.358,0.906,True
50.75,-107.75,0.6997500000000001,0.7204999999999999,0.6000000000000001,0.374,0.98,True
50.75,-107.25,0.64335,0.6555,0.6000000000000001,0.256,0.89,True
50.75,-106.75,0.66505,0.6515,0.6000000000000001,0.346,0.945,True
50.75,-106.25,0.6789999999999999,0.7104999999999999,0.6000000000000001,0.201,0.898,True
50.75,-105.75,0.6643500000000001,0.6965,0.6000000000000001,0.323,0.878,True
50.75,-105.25,0.68735,0.7085,0.6000000000000001,0.457,0.965,True
50.75,-104.75,0.6476999999999999,0.6675,0.6000000000000001,0.323,0.929,True
50.75,-104.25,0.67405,0.711,0.6000000000000001,0.366,0.906,True
50.75,-103.75,0.67265,0.711,0.6000000000000001,0.303,0.886,True
50.75,-103.25,0.6673,0.7144999999999999,0.6000000000000001,0.319,0.866,True
50.75,-102.75,0.6426500000000002,0.663,0.6000000000000001,0.244,0.941,True
50.75,-102.25,0.6405000000000001,0.6315,0.6000000000000001,0.248,0.945,True
50.75,-101.75,0.6415000000000001,0.636,0.4,0.346,0.957,True
50.75,-101.25,0.6544000000000001,0.657,0.6000000000000001,0.406,0.949,True
50.75,-100.75,0.7247499999999999,0.697,0.6000000000000001,0.394,0.984,True
50.75,-100.25,0.7801500000000001,0.7655000000000001,0.6000000000000001,0.484,0.98,True
50.75,-99.75,0.7809999999999999,0.8405,0.8,0.406,0.984,True
50.75,-99.25,0.68505,0.703,0.6000000000000001,0.398,0.913,True
50.75,-98.75,0.5723,0.5945,0.6000000000000001,0.28,0.787,True
50.75,-98.25,0.6221999999999999,0.628,0.6000000000000001,0.346,0.882,True
50.75,-97.75,0.6559999999999999,0.683,0.6000000000000001,0.335,0.953,True
50.75,-97.25,0.6512500000000001,0.6475,0.4,0.256,0.906,True
50.75,-96.75,0.5012000000000001,0.543,0.4,0.138,0.874,True
50.75,-96.25,0.7313000000000001,0.764,0.6000000000000001,0.453,0.945,True
50.75,-95.75,0.7559,0.758,0.8,0.512,0.949,True
50.75,-95.25,0.7864000000000001,0.823,0.8,0.524,0.976,True
50.75,-94.75,0.7162,0.703,0.6000000000000001,0.437,0.945,True
50.75,-94.25,0.7245,0.713,0.6000000000000001,0.508,1.0,True
50.75,-93.75,0.8087,0.8405,0.8,0.433,1.0,True
50.75,-66.25,0.8249000000000001,0.858,0.8,0.457,1.0,True
50.75,-65.75,0.77215,0.7855000000000001,0.8,0.476,1.0,True
50.75,-65.25,0.7803500000000001,0.7875000000000001,0.8,0.484,1.0,True
50.75,-64.75,0.72995,0.7775000000000001,0.8,0.287,1.0,True
50.75,-64.25,0.8606999999999999,0.898,0.8,0.598,1.0,True
50.75,-63.75,0.8127500000000001,0.799,0.6000000000000001,0.406,1.0,True
50.75,-63.25,0.7453999999999998,0.752,0.6000000000000001,0.398,1.0,True
50.75,-62.75,0.7484,0.754,0.6000000000000001,0.378,1.0,True
50.75,-62.25,0.73825,0.746,0.6000000000000001,0.319,1.0,True
50.75,-61.75,0.7478999999999999,0.738,0.6000000000000001,0.398,0.976,True
50.75,-61.25,0.7408500000000002,0.7344999999999999,0.6000000000000001,0.48,1.0,True
50.75,-60.75,0.77105,0.801,0.8,0.48,0.996,True
50.75,-59.25,0.73585,0.76,0.6000000000000001,0.327,1.0,True
50.75,-58.75,0.7615000000000001,0.76,0.6000000000000001,0.524,0.98,True
50.75,-58.25,0.7563500000000001,0.7915000000000001,0.8,0.394,0.957,True
50.75,-57.75,0.7445999999999999,0.7835000000000001,0.6000000000000001,0.484,0.996,True
50.75,-57.25,0.7986,0.856,0.8,0.469,0.996,True
50.75,-56.75,0.7539499999999999,0.754,0.8,0.402,0.992,True
50.75,-56.25,0.7547499999999999,0.7184999999999999,0.6000000000000001,0.5,0.976,True
50.75,-55.75,0.7990000000000002,0.797,0.8,0.512,0.933,True
50.75,-55.25,0.77445,0.8095,0.8,0.472,1.0,True
50.75,-54.75,0.8157500000000001,0.876,0.8,0.441,1.0,True
50.75,-54.25,0.7918999999999998,0.815,0.8,0.445,1.0,True
50.75,-53.75,0.7916500000000001,0.78,0.6000000000000001,0.516,1.0,True
50.75,-53.25,0.8005500000000001,0.833,0.8,0.551,0.996,True
50.75,-52.75,0.78125,0.742,0.6000000000000001,0.48,1.0,True
50.75,-52.25,0.7651,0.8109999999999999,0.8,0.441,1.0,True
50.25,-125.25,0.7297,0.7635000000000001,0.8,0.35,0.996,True
50.25,-124.75,0.7783000000000001,0.7795000000000001,0.6000000000000001,0.413,1.0,True
50.25,-124.25,0.84135,0.862,0.8,0.535,1.0,True
50.25,-123.75,0.7811,0.8049999999999999,0.8,0.398,0.988,True
50.25,-123.25,0.72965,0.7344999999999999,0.6000000000000001,0.299,1.0,True
50.25,-122.75,0.79875,0.866,0.8,0.512,0.996,True
50.25,-122.25,0.81795,0.866,0.8,0.437,1.0,True
50.25,-121.75,0.8425499999999999,0.858,0.8,0.524,0.988,True
50.25,-121.25,0.69825,0.73,0.8,0.232,0.961,True
50.25,-120.75,0.82205,0.878,0.8,0.366,0.996,True
50.25,-120.25,0.7777499999999999,0.8345,0.8,0.343,1.0,True
50.25,-119.75,0.8510000000000002,0.9075,0.8,0.441,1.0,True
50.25,-119.25,0.74085,0.7815000000000001,0.8,0.319,0.98,True
50.25,-118.75,0.8059,0.8285,0.8,0.402,1.0,True
50.25,-118.25,0.869,0.872,0.8,0.634,1.0,True
50.25,-117.75,0.8185,0.87,0.8,0.476,1.0,True
50.25,-117.25,0.8238000000000001,0.846,0.8,0.528,1.0,True
50.25,-116.75,0.8539000000000001,0.88,0.8,0.602,1.0,True
50.25,-116.25,0.8481500000000001,0.86,0.8,0.433,1.0,True
50.25,-115.75,0.8316500000000001,0.8445,0.8,0.492,1.0,True
50.25,-115.25,0.88055,0.874,0.8,0.697,1.0,True
50.25,-114.75,0.8466000000000001,0.87,0.8,0.594,1.0,True
50.25,-114.25,0.7688999999999999,0.758,0.6000000000000001,0.563,0.984,True
50.25,-113.75,0.7208499999999999,0.7224999999999999,0.6000000000000001,0.516,0.929,True
50.25,-113.25,0.6649999999999999,0.693,0.6000000000000001,0.445,0.902,True
50.25,-112.75,0.6668000000000001,0.683,0.4,0.366,0.909,True
50.25,-112.25,0.6602,0.697,0.6000000000000001,0.331,0.921,True
50.25,-111.75,0.66635,0.709,0.6000000000000001,0.264,0.961,True
50.25,-111.25,0.7,0.754,0.8,0.315,0.941,True
50.25,-110.75,0.6774500000000001,0.6950000000000001,0.6000000000000001,0.343,0.933,True
50.25,-110.25,0.7213499999999999,0.7635000000000001,0.8,0.421,0.933,True
50.25,-109.75,0.69745,0.7364999999999999,0.6000000000000001,0.291,0.898,True
50.25,-109.25,0.6674,0.685,0.6000000000000001,0.417,0.929,True
50.25,-108.75,0.63005,0.614,0.6000000000000001,0.346,0.886,True
50.25,-108.25,0.6582500000000001,0.6655,0.6000000000000001,0.22,0.913,True
50.25,-107.75,0.6721,0.6595,0.6000000000000001,0.331,0.949,True
50.25,-107.25,0.68215,0.681,0.6000000000000001,0.248,0.89,True
50.25,-106.75,0.6465000000000002,0.6475,0.6000000000000001,0.287,0.902,True
50.25,-106.25,0.7053,0.74,0.6000000000000001,0.299,0.921,True
50.25,-105.75,0.6657,0.659,0.6000000000000001,0.311,0.906,True
50.25,-105.25,0.6059500000000001,0.6,0.4,0.335,0.953,True
50.25,-104.75,0.6103999999999999,0.5985,0.4,0.323,0.854,True
50.25,-104.25,0.6295,0.646,0.6000000000000001,0.409,0.996,True
50.25,-103.75,0.6164499999999999,0.622,0.6000000000000001,0.252,0.913,True
50.25,-103.25,0.6649,0.677,0.6000000000000001,0.291,0.953,True
50.25,-102.75,0.6735,0.6910000000000001,0.6000000000000001,0.291,0.906,True
50.25,-102.25,0.6535500000000001,0.6435,0.6000000000000001,0.248,0.969,True
50.25,-101.75,0.6267500000000001,0.632,0.6000000000000001,0.26,0.78,True
50.25,-101.25,0.6657500000000001,0.6535,0.6000000000000001,0.469,0.929,True
50.25,-100.75,0.6370500000000001,0.6635,0.6000000000000001,0.315,0.843,True
50.25,-100.25,0.6208999999999999,0.628,0.6000000000000001,0.299,0.886,True
50.25,-99.75,0.64195,0.622,0.6000000000000001,0.299,0.984,True
50.25,-99.25,0.61585,0.618,0.6000000000000001,0.213,0.886,True
50.25,-98.75,0.6295499999999998,0.648,0.6000000000000001,0.315,0.969,True
50.25,-98.25,0.4750000000000001,0.4965,0.4,0.169,0.709,True
50.25,-97.75,0.6043499999999999,0.612,0.6000000000000001,0.382,0.858,True
50.25,-97.25,0.60795,0.5609999999999999,0.4,0.315,0.854,True
50.25,-96.75,0.67065,0.648,0.6000000000000001,0.449,0.909,True
50.25,-96.25,0.6553000000000001,0.675,0.4,0.449,0.89,True
50.25,-95.75,0.7196999999999999,0.7244999999999999,0.6000000000000001,0.386,0.917,True
50.25,-95.25,0.7390500000000001,0.736,0.6000000000000001,0.35,0.949,True
50.25,-94.75,0.6957999999999999,0.6950000000000001,0.4,0.421,0.984,True
50.25,-94.25,0.7316,0.74,0.6000000000000001,0.457,0.976,True
50.25,-93.75,0.7324999999999999,0.697,0.6000000000000001,0.409,1.0,True
50.25,-93.25,0.7491,0.7835000000000001,0.8,0.484,1.0,True
50.25,-92.75,0.679,0.6655,0.6000000000000001,0.35,1.0,True
50.25,-92.25,0.7149500000000001,0.7224999999999999,0.6000000000000001,0.488,1.0,True
50.25,-91.75,0.7339,0.766,0.6000000000000001,0.382,1.0,True
50.25,-90.75,0.7604499999999998,0.783,0.6000000000000001,0.429,1.0,True
50.25,-90.25,0.7369999999999999,0.756,0.6000000000000001,0.445,1.0,True
50.25,-89.75,0.7494500000000001,0.8089999999999999,0.8,0.472,1.0,True
50.25,-66.25,0.7785,0.748,0.6000000000000001,0.512,0.996,True
50.25,-65.75,0.7335,0.679,0.6000000000000001,0.539,0.976,True
50.25,-65.25,0.7764,0.75,0.6000000000000001,0.583,0.992,True
50.25,-64.75,0.7331500000000001,0.7204999999999999,0.6000000000000001,0.524,0.984,True
50.25,-64.25,0.7124999999999999,0.685,0.6000000000000001,0.39,0.988,True
50.25,-63.75,0.6612,0.687,0.6000000000000001,0.303,0.929,True
50.25,-63.25,0.6245999999999999,0.6535,0.6000000000000001,0.303,0.886,True
50.25,-62.75,0.6347000000000002,0.624,0.6000000000000001,0.22,0.874,True
50.25,-62.25,0.6257499999999999,0.634,0.4,0.295,0.925,True
50.25,-61.75,0.6311,0.628,0.6000000000000001,0.252,0.878,True
50.25,-61.25,0.6614,0.657,0.6000000000000001,0.339,0.878,True
50.25,-60.75,0.6824999999999999,0.7344999999999999,0.8,0.346,0.933,True
50.25,-60.25,0.7163999999999999,0.748,0.8,0.374,0.992,True
50.25,-59.75,0.7615000000000001,0.7715000000000001,0.6000000000000001,0.409,0.984,True
50.25,-59.25,0.7407000000000001,0.758,0.6000000000000001,0.421,0.996,True
50.25,-58.75,0.7432,0.709,0.6000000000000001,0.5,1.0,True
50.25,-58.25,0.7728500000000001,0.778,0.6000000000000001,0.508,1.0,True
50.25,-57.75,0.78365,0.8089999999999999,0.8,0.496,0.992,True
50.25,-57.25,0.78855,0.8069999999999999,0.6000000000000001,0.425,1.0,True
50.25,-56.75,0.75875,0.744,0.6000000000000001,0.469,1.0,True
50.25,-56.25,0.7804499999999999,0.756,0.6000000000000001,0.594,0.98,True
50.25,-55.75,0.7806500000000001,0.817,0.8,0.555,0.988,True
50.25,-55.25,0.77855,0.752,0.6000000000000001,0.524,1.0,True
50.25,-54.75,0.8023500000000002,0.795,0.6000000000000001,0.543,0.996,True
50.25,-54.25,0.7706999999999999,0.8109999999999999,0.8,0.417,1.0,True
50.25,-53.75,0.78055,0.8049999999999999,0.8,0.594,1.0,True
50.25,-53.25,0.7516,0.768,0.6000000000000001,0.382,0.996,True
50.25,-52.75,0.7321500000000001,0.75,0.6000000000000001,0.291,1.0,True
50.25,-52.25,0.74055,0.7855000000000001,0.6000000000000001,0.331,1.0,True
50.25,-51.75,0.7738499999999999,0.7815000000000001,0.6000000000000001,0.323,1.0,True
49.75,-125.75,0.8191499999999999,0.866,0.8,0.402,1.0,True
49.75,-125.25,0.7390999999999999,0.813,0.8,0.244,1.0,True
49.75,-124.75,0.68365,0.6575,0.8,0.362,0.992,True
49.75,-124.25,0.7221,0.7244999999999999,0.6000000000000001,0.295,1.0,True
49.75,-123.75,0.8206000000000001,0.8425,0.8,0.429,1.0,True
49.75,-123.25,0.8172,0.876,0.8,0.327,1.0,True
49.75,-122.75,0.8377999999999999,0.878,0.8,0.504,1.0,True
49.75,-122.25,0.8291000000000001,0.896,0.8,0.425,0.996,True
49.75,-121.75,0.86535,0.9055,0.8,0.484,0.996,True
49.75,-121.25,0.87895,0.9155,0.8,0.598,0.992,True
49.75,-120.75,0.8384,0.9015,0.8,0.453,0.984,True
49.75,-120.25,0.8755499999999999,0.9075,0.8,0.594,1.0,True
49.75,-119.75,0.7716,0.8445,0.8,0.346,0.953,True
49.75,-119.25,0.7851,0.8445,0.8,0.339,1.0,True
49.75,-118.75,0.8808499999999999,0.9390000000000001,0.8,0.559,1.0,True
49.75,-118.25,0.83125,0.87,0.8,0.531,1.0,True
49.75,-117.75,0.84055,0.874,0.8,0.571,1.0,True
49.75,-117.25,0.8486499999999999,0.878,0.8,0.575,1.0,True
49.75,-116.75,0.81755,0.819,0.8,0.5,1.0,True
49.75,-116.25,0.8602999999999998,0.8465,0.8,0.591,1.0,True
49.75,-115.75,0.7399,0.766,0.8,0.465,0.965,True
49.75,-115.25,0.8511000000000001,0.874,0.6000000000000001,0.547,1.0,True
49.75,-114.75,0.8450000000000001,0.878,0.8,0.634,0.992,True
49.75,-114.25,0.78615,0.787,0.6000000000000001,0.504,0.98,True
49.75,-113.75,0.7594000000000001,0.762,0.6000000000000001,0.433,0.992,True
49.75,-113.25,0.65835,0.6715,0.6000000000000001,0.197,0.898,True
49.75,-112.75,0.66525,0.7224999999999999,0.6000000000000001,0.354,0.882,True
49.75,-112.25,0.6608,0.6970000000000001,0.6000000000000001,0.256,0.898,True
49.75,-111.75,0.68325,0.732,0.6000000000000001,0.374,0.894,True
49.75,-111.25,0.67895,0.75,0.6000000000000001,0.26,0.921,True
49.75,-110.75,0.6794499999999999,0.7045,0.6000000000000001,0.378,0.909,True
49.75,-110.25,0.7273500000000002,0.73,0.6000000000000001,0.327,0.921,True
49.75,-109.75,0.7148000000000001,0.762,0.8,0.346,0.929,True
49.75,-109.25,0.7321500000000001,0.768,0.6000000000000001,0.358,0.929,True
49.75,-108.75,0.7207,0.7204999999999999,0.6000000000000001,0.37,0.992,True
49.75,-108.25,0.69955,0.7010000000000001,0.6000000000000001,0.311,0.933,True
49.75,-107.75,0.6692,0.6515,0.6000000000000001,0.358,0.925,True
49.75,-107.25,0.63315,0.61,0.4,0.339,0.874,True
49.75,-106.75,0.6078,0.5885,0.4,0.228,0.87,True
49.75,-106.25,0.62365,0.636,0.6000000000000001,0.272,0.941,True
49.75,-105.75,0.6382,0.644,0.6000000000000001,0.268,0.941,True
49.75,-105.25,0.6666500000000001,0.669,0.6000000000000001,0.39,0.906,True
49.75,-104.75,0.61735,0.587,0.4,0.425,0.988,True
49.75,-104.25,0.61015,0.614,0.4,0.327,0.862,True
49.75,-103.75,0.5931000000000001,0.571,0.4,0.331,0.957,True
49.75,-103.25,0.62165,0.5945,0.4,0.374,0.929,True
49.75,-102.75,0.68835,0.661,0.8,0.382,0.941,True
49.75,-102.25,0.7382,0.7164999999999999,0.6000000000000001,0.445,0.992,True
49.75,-101.75,0.6386999999999999,0.6555,0.6000000000000001,0.37,0.791,True
49.75,-101.25,0.6124499999999999,0.626,0.6000000000000001,0.346,0.835,True
49.75,-100.75,0.6159,0.6375,0.6000000000000001,0.327,0.909,True
49.75,-100.25,0.5850000000000001,0.585,0.4,0.26,0.835,True
49.75,-99.75,0.5931499999999998,0.61,0.6000000000000001,0.276,0.862,True
49.75,-99.25,0.6365999999999999,0.699,0.6000000000000001,0.311,0.992,True
49.75,-98.75,0.58685,0.596,0.4,0.169,0.898,True
49.75,-98.25,0.6033000000000001,0.581,0.4,0.315,0.984,True
49.75,-97.75,0.6790999999999999,0.705,0.6000000000000001,0.299,0.917,True
49.75,-97.25,0.6587,0.646,0.6000000000000001,0.327,0.921,True
49.75,-96.75,0.6239,0.642,0.6000000000000001,0.217,0.965,True
49.75,-96.25,0.67465,0.685,0.6000000000000001,0.323,0.878,True
49.75,-95.75,0.667,0.697,0.6000000000000001,0.358,0.937,True
49.75,-95.25,0.74855,0.7895000000000001,0.6000000000000001,0.409,0.953,True
49.75,-94.75,0.7420500000000001,0.742,0.8,0.398,0.949,True
49.75,-94.25,0.7660500000000001,0.772,0.8,0.382,0.992,True
49.75,-93.75,0.7427499999999999,0.754,0.6000000000000001,0.39,1.0,True
49.75,-93.25,0.7032499999999999,0.687,0.6000000000000001,0.402,1.0,True
49.75,-92.75,0.7341499999999999,0.738,0.6000000000000001,0.331,1.0,True
49.75,-92.25,0.7375499999999999,0.75,0.6000000000000001,0.311,1.0,True
49.75,-91.75,0.77115,0.825,0.8,0.358,1.0,True
49.75,-91.25,0.75335,0.768,0.6000000000000001,0.441,1.0,True
49.75,-90.75,0.75705,0.77,0.8,0.472,1.0,True
49.75,-90.25,0.6926,0.703,0.6000000000000001,0.303,1.0,True
49.75,-89.75,0.7394000000000001,0.7855000000000001,0.8,0.39,1.0,True
49.75,-89.25,0.79405,0.858,0.8,0.425,0.988,True
49.75,-88.75,0.5791000000000001,0.573,0.4,0.299,1.0,True
49.75,-88.25,0.5822499999999999,0.5925,0.4,0.169,1.0,True
49.75,-87.75,0.7742,0.858,0.8,0.378,1.0,True
49.75,-87.25,0.76225,0.7775000000000001,0.6000000000000001,0.268,1.0,True
49.75,-86.75,0.7443500000000001,0.799,0.6000000000000001,0.26,1.0,True
49.75,-86.25,0.7859,0.831,0.8,0.303,1.0,True
49.75,-85.75,0.7184,0.744,0.6000000000000001,0.217,1.0,True
49.75,-85.25,0.7753,0.848,0.8,0.343,1.0,True
49.75,-84.75,0.7751,0.8425,0.8,0.283,1.0,True
49.75,-84.25,0.8097,0.884,0.8,0.35,1.0,True
49.75,-83.75,0.7781499999999999,0.815,0.8,0.433,0.992,True
49.75,-83.25,0.7985,0.888,0.8,0.394,0.953,True
49.75,-82.75,0.72625,0.774,0.6000000000000001,0.382,0.921,True
49.75,-82.25,0.7709499999999999,0.823,0.8,0.378,0.984,True
49.75,-81.75,0.75955,0.7895000000000001,0.8,0.457,0.988,True
49.75,-81.25,0.7780500000000001,0.7775000000000001,0.6000000000000001,0.496,0.969,True
49.75,-80.75,0.72185,0.748,0.6000000000000001,0.476,0.941,True
49.75,-80.25,0.7202500000000001,0.738,0.6000000000000001,0.508,0.929,True
49.75,-79.75,0.7589,0.7955,0.8,0.461,0.988,True
49.75,-79.25,0.69175,0.74,0.6000000000000001,0.382,0.894,True
49.75,-78.75,0.72935,0.7244999999999999,0.8,0.48,0.965,True
49.75,-78.25,0.7090500000000001,0.7025,0.8,0.398,0.878,True
49.75,-77.75,0.7324499999999999,0.76,0.6000000000000001,0.343,0.886,True
49.75,-77.25,0.7575000000000001,0.7795000000000001,0.8,0.488,0.925,True
49.75,-76.75,0.685,0.7184999999999999,0.6000000000000001,0.283,0.882,True
49.75,-76.25,0.73675,0.791,0.8,0.343,0.878,True
49.75,-75.75,0.7134,0.752,0.6000000000000001,0.217,0.882,True
49.75,-75.25,0.72175,0.7264999999999999,0.6000000000000001,0.343,0.874,True
49.75,-74.75,0.73895,0.7384999999999999,0.6000000000000001,0.437,0.909,True
49.75,-74.25,0.6828500000000001,0.7045,0.6000000000000001,0.28,0.87,True
49.75,-73.75,0.7106,0.74,0.6000000000000001,0.272,0.957,True
49.75,-73.25,0.6956999999999999,0.699,0.6000000000000001,0.256,0.937,True
